"","names"
"241","Charadrius_montanus"
"242","Catharus_ustulatus"
"243","Cerorhinca_monocerata"
"244","Agelaius_tricolor"
"245","Ammodramus_savannarum"
"246","Cardinalis_cardinalis"
"247","Spinus_psaltria"
"248","Agelaius_phoeniceus"
"249","Aimophila_ruficeps"
"250","Icterus_galbula"
"251","Molothrus_ater"
"252","Psaltriparus_minimus"
"253","Sitta_canadensis"
"254","Zonotrichia_albicollis"
"255","Polioptila_californica"
"256","Polioptila_melanura"
"257","Passerina_caerulea"
"258","Amazona_autumnalis"
"259","Amazona_finschi"
"260","Branta_canadensis"
"261","Brotogeris_versicolurus"
"262","Bubo_virginianus"
"263","Cairina_moschata"
"264","Callipepla_californica"
"265","Callipepla_gambelii"
"266","Cathartes_aura"
"267","Corvus_brachyrhynchos"
"268","Euplectes_franciscanus"
"269","Gavia_stellata"
"270","Meleagris_gallopavo"
"271","Mergus_merganser"
"272","Mergus_serrator"
"273","Oreortyx_pictus"
"274","Oxyura_jamaicensis"
"275","Podiceps_auritus"
"276","Podiceps_nigricollis"
"277","Sturnella_neglecta"
"278","Bucephala_albeola"
"279","Regulus_satrapa"
"280","Geococcyx_californianus"
"281","Megaceryle_alcyon"
"282","Melozone_crissalis"
"283","Auriparus_flaviceps"
"284","Anser_albifrons"
"285","Butorides_striata"
"286","Puffinus_opisthomelas"
"287","Aeronautes_saxatalis"
"288","Glaucidium_gnoma"
"289","Setophaga_coronata"
