"","names"
"240","Regulus_satrapa"
"241","Geococcyx_californianus"
"242","Megaceryle_alcyon"
"243","Melozone_crissalis"
"244","Auriparus_flaviceps"
"245","Anser_albifrons"
"246","Butorides_striata"
"247","Selasphorus_platycercus"
"248","Aeronautes_saxatalis"
"249","Glaucidium_gnoma"
"250","Setophaga_coronata"
