"","x"
"257","Cathartes aura"
"258","Corvus brachyrhynchos"
"259","Euplectes franciscanus"
"260","Lagopus leucura"
"261","Meleagris gallopavo"
"262","Mergus merganser"
"263","Mergus serrator"
"264","Oreortyx pictus"
"265","Oxyura jamaicensis"
"266","Podiceps nigricollis"
"267","Psittacara mitratus"
"268","Sturnella neglecta"
"269","Bucephala albeola"
"270","Regulus satrapa"
"271","Geococcyx californianus"
"272","Megaceryle alcyon"
"273","Melozone crissalis"
"274","Auriparus flaviceps"
"275","Anser albifrons"
"276","Butorides striata"
"277","Selasphorus platycercus"
"278","Aeronautes saxatalis"
"279","Glaucidium gnoma"
"280","Setophaga coronata"
