"","x"
"258","Psaltriparus minimus"
"259","Sitta canadensis"
"260","Zonotrichia albicollis"
"261","Polioptila californica"
"262","Polioptila melanura"
"263","Passerina caerulea"
"264","Amazona autumnalis"
"265","Amazona finschi"
"266","Amazona oratrix"
"267","Aratinga nenday"
"268","Branta canadensis"
"269","Brotogeris versicolurus"
"270","Bubo virginianus"
"271","Cairina moschata"
"272","Callipepla californica"
"273","Cathartes aura"
"274","Corvus brachyrhynchos"
"275","Euplectes franciscanus"
"276","Lagopus leucura"
"277","Mergus merganser"
"278","Mergus serrator"
"279","Oreortyx pictus"
"280","Oxyura jamaicensis"
"281","Podiceps auritus"
"282","Podiceps nigricollis"
"283","Psittacara mitratus"
"284","Sturnella neglecta"
"285","Bucephala albeola"
"286","Regulus satrapa"
"287","Geococcyx californianus"
"288","Megaceryle alcyon"
"289","Melozone crissalis"
"290","Auriparus flaviceps"
"291","Anser albifrons"
"292","Butorides striata"
"293","Aeronautes saxatalis"
"294","Glaucidium gnoma"
"295","Setophaga coronata"
