"","names"
"156","Catherpes_mexicanus"
"157","Corvus_corax"
"158","Euphagus_cyanocephalus"
"159","Icterus_cucullatus"
"160","Piranga_ludoviciana"
"161","Lanius_ludovicianus"
"162","Ixobrychus_exilis"
"163","Haliaeetus_leucocephalus"
"164","Nucifraga_columbiana"
"165","Accipiter_cooperii"
"166","Accipiter_gentilis"
"167","Passerina_amoena"
"168","Perisoreus_canadensis"
"169","Petrochelidon_pyrrhonota"
"170","Phainopepla_nitens"
"171","Pheucticus_melanocephalus"
"172","Polioptila_caerulea"
"173","Pooecetes_gramineus"
"174","Larus_hyperboreus"
"175","Calidris_minutilla"
"176","Sitta_pygmaea"
"177","Tachycineta_bicolor"
"178","Toxostoma_redivivum"
"179","Vireo_cassinii"
"180","Larus_occidentalis"
"181","Calypte_anna"
"182","Zonotrichia_atricapilla"
"183","Synthliboramphus_antiquus"
"184","Thalasseus_elegans"
"185","Actitis_macularius"
"186","Aegolius_acadicus"
"187","Aechmophorus_clarkii"
"188","Bucephala_islandica"
"189","Aquila_chrysaetos"
"190","Arenaria_melanocephala"
"191","Asio_flammeus"
"192","Athene_cunicularia"
"193","Aythya_marila"
"194","Botaurus_lentiginosus"
"195","Brotogeris_chiriri"
"196","Bucephala_clangula"
"197","Buteo_jamaicensis"
"198","Buteo_lagopus"
"199","Buteo_lineatus"
"200","Buteo_regalis"
"201","Calidris_alba"
"202","Calidris_canutus"
"203","Calidris_mauri"
"204","Cepphus_columba"
"205","Loxia_leucoptera"
"206","Baeolophus_inornatus"
"207","Phoebastria_albatrus"
"208","Calcarius_lapponicus"
"209","Contopus_cooperi"
"210","Mimus_polyglottos"
"211","Loxia_curvirostra"
"212","Fulmarus_glacialis"
"213","Troglodytes_aedon"
"214","Phoebastria_immutabilis"
"215","Xema_sabini"
"216","Cyanocitta_stelleri"
"217","Poecile_atricapillus"
"218","Tachycineta_thalassina"
"219","Vireo_huttoni"
"220","Calidris_ptilocnemis"
"221","Catharus_ustulatus"
"222","Cerorhinca_monocerata"
"223","Agelaius_tricolor"
"224","Ammodramus_savannarum"
"225","Spinus_psaltria"
"226","Agelaius_phoeniceus"
"227","Aimophila_ruficeps"
"228","Molothrus_ater"
"229","Psaltriparus_minimus"
"230","Sitta_canadensis"
"231","Zonotrichia_albicollis"
"232","Branta_canadensis"
"233","Brotogeris_versicolurus"
"234","Bubo_virginianus"
"235","Cairina_moschata"
"236","Callipepla_californica"
"237","Cathartes_aura"
"238","Corvus_brachyrhynchos"
"239","Gavia_stellata"
"240","Mergus_merganser"
"241","Mergus_serrator"
"242","Oreortyx_pictus"
"243","Oxyura_jamaicensis"
"244","Podiceps_auritus"
"245","Podiceps_nigricollis"
"246","Sturnella_neglecta"
"247","Bucephala_albeola"
"248","Regulus_satrapa"
"249","Megaceryle_alcyon"
"250","Melozone_crissalis"
"251","Anser_albifrons"
"252","Butorides_striata"
"253","Puffinus_opisthomelas"
"254","Aeronautes_saxatalis"
"255","Glaucidium_gnoma"
"256","Setophaga_coronata"
