"","names"
"240","Callipepla_gambelii"
"241","Cathartes_aura"
"242","Corvus_brachyrhynchos"
"243","Euplectes_franciscanus"
"244","Lagopus_leucura"
"245","Mergus_merganser"
"246","Mergus_serrator"
"247","Oreortyx_pictus"
"248","Oxyura_jamaicensis"
"249","Podiceps_auritus"
"250","Podiceps_nigricollis"
"251","Sturnella_neglecta"
"252","Bucephala_albeola"
"253","Regulus_satrapa"
"254","Geococcyx_californianus"
"255","Megaceryle_alcyon"
"256","Melozone_crissalis"
"257","Auriparus_flaviceps"
"258","Anser_albifrons"
"259","Butorides_striata"
"260","Selasphorus_platycercus"
"261","Aeronautes_saxatalis"
"262","Glaucidium_gnoma"
"263","Cardellina_rubrifrons"
"264","Setophaga_coronata"
