"","x"
"257","Callipepla californica"
"258","Callipepla gambelii"
"259","Cathartes aura"
"260","Corvus brachyrhynchos"
"261","Mergus merganser"
"262","Mergus serrator"
"263","Oreortyx pictus"
"264","Oxyura jamaicensis"
"265","Podiceps auritus"
"266","Podiceps nigricollis"
"267","Psittacara mitratus"
"268","Sturnella neglecta"
"269","Bucephala albeola"
"270","Regulus satrapa"
"271","Geococcyx californianus"
"272","Megaceryle alcyon"
"273","Melozone crissalis"
"274","Auriparus flaviceps"
"275","Anser albifrons"
"276","Butorides striata"
"277","Aeronautes saxatalis"
"278","Glaucidium gnoma"
"279","Cardellina rubrifrons"
"280","Setophaga coronata"
