"","names"
"240","Sturnella_neglecta"
"241","Bucephala_albeola"
"242","Regulus_satrapa"
"243","Geococcyx_californianus"
"244","Megaceryle_alcyon"
"245","Melozone_crissalis"
"246","Auriparus_flaviceps"
"247","Anser_albifrons"
"248","Butorides_striata"
"249","Aeronautes_saxatalis"
"250","Glaucidium_gnoma"
"251","Cardellina_rubrifrons"
"252","Setophaga_coronata"
