"","names"
"241","Anthus_spragueii"
"242","Calidris_ptilocnemis"
"243","Charadrius_montanus"
"244","Catharus_ustulatus"
"245","Cerorhinca_monocerata"
"246","Agelaius_tricolor"
"247","Ammodramus_savannarum"
"248","Spinus_psaltria"
"249","Agelaius_phoeniceus"
"250","Aimophila_ruficeps"
"251","Icterus_galbula"
"252","Leucosticte_tephrocotis"
"253","Molothrus_ater"
"254","Pinicola_enucleator"
"255","Psaltriparus_minimus"
"256","Sitta_canadensis"
"257","Zonotrichia_albicollis"
"258","Passerina_caerulea"
"259","Branta_canadensis"
"260","Brotogeris_versicolurus"
"261","Bubo_virginianus"
"262","Cairina_moschata"
"263","Callipepla_californica"
"264","Cathartes_aura"
"265","Corvus_brachyrhynchos"
"266","Gavia_stellata"
"267","Lagopus_leucura"
"268","Meleagris_gallopavo"
"269","Mergus_merganser"
"270","Mergus_serrator"
"271","Oreortyx_pictus"
"272","Oxyura_jamaicensis"
"273","Podiceps_auritus"
"274","Podiceps_nigricollis"
"275","Sturnella_neglecta"
"276","Bucephala_albeola"
"277","Regulus_satrapa"
"278","Geococcyx_californianus"
"279","Megaceryle_alcyon"
"280","Melozone_crissalis"
"281","Auriparus_flaviceps"
"282","Anser_albifrons"
"283","Butorides_striata"
"284","Puffinus_opisthomelas"
"285","Aeronautes_saxatalis"
"286","Glaucidium_gnoma"
"287","Setophaga_coronata"
