"","x"
"103","Gallinula galeata"
"104","Geococcyx californianus"
"105","Geothlypis tolmiei"
"106","Geothlypis trichas"
"107","Glaucidium gnoma"
"108","Gymnogyps californianus"
"109","Haemorhous cassinii"
"110","Haemorhous mexicanus"
"111","Haemorhous purpureus"
"112","Haliaeetus leucocephalus"
"113","Hirundo rustica"
"114","Icteria virens"
"115","Icterus cucullatus"
"116","Ixobrychus exilis"
"117","Ixoreus naevius"
"118","Junco hyemalis"
"119","Lanius borealis"
"120","Lanius ludovicianus"
"121","Larus californicus"
"122","Larus delawarensis"
"123","Larus glaucoides"
"124","Leiothlypis celata"
"125","Leiothlypis ruficapilla"
"126","Limnodromus scolopaceus"
"127","Limosa fedoa"
"128","Lophodytes cucullatus"
"129","Loxia curvirostra"
"130","Mareca americana"
"131","Mareca penelope"
"132","Mareca strepera"
"133","Megaceryle alcyon"
"134","Megascops kennicottii"
"135","Melanerpes formicivorus"
"136","Melanerpes lewis"
"137","Meleagris gallopavo"
"138","Melospiza lincolnii"
"139","Melospiza melodia"
"140","Melozone crissalis"
"141","Mergus merganser"
"142","Mergus serrator"
"143","Mimus polyglottos"
"144","Molothrus ater"
"145","Myadestes townsendi"
"146","Myiarchus cinerascens"
"147","Nannopterum auritum"
"148","Nucifraga columbiana"
"149","Numenius americanus"
"150","Nycticorax nycticorax"
"151","Oreortyx pictus"
"152","Oreoscoptes montanus"
"153","Oxyura jamaicensis"
"154","Pandion haliaetus"
"155","Passer domesticus"
"156","Passerculus sandwichensis"
"157","Passerina amoena"
"158","Passerina caerulea"
"159","Patagioenas fasciata"
"160","Pelecanus erythrorhynchos"
"161","Petrochelidon pyrrhonota"
"162","Phainopepla nitens"
"163","Phalaenoptilus nuttallii"
"164","Phasianus colchicus"
"165","Pheucticus melanocephalus"
"166","Picoides arcticus"
"167","Pipilo chlorurus"
"168","Pipilo maculatus"
"169","Piranga ludoviciana"
"170","Plegadis chihi"
"171","Pluvialis dominica"
"172","Pluvialis fulva"
"173","Pluvialis squatarola"
"174","Podiceps auritus"
"175","Podiceps nigricollis"
"176","Podilymbus podiceps"
"177","Poecile gambeli"
"178","Poecile rufescens"
"179","Polioptila caerulea"
"180","Pooecetes gramineus"
"181","Porzana carolina"
"182","Psaltriparus minimus"
"183","Psiloscops flammeolus"
"184","Psittacara mitratus"
"185","Pyrocephalus rubinus"
"186","Rallus limicola"
"187","Recurvirostra americana"
"188","Regulus satrapa"
"189","Riparia riparia"
"190","Salpinctes obsoletus"
"191","Sayornis nigricans"
"192","Sayornis saya"
"193","Selasphorus calliope"
"194","Selasphorus sasin"
"195","Setophaga coronata"
"196","Setophaga nigrescens"
"197","Setophaga occidentalis"
"198","Setophaga petechia"
"199","Setophaga townsendi"
"200","Sialia currucoides"
"201","Sialia mexicana"
"202","Sitta canadensis"
"203","Sitta carolinensis"
"204","Sitta pygmaea"
"205","Spatula clypeata"
"206","Spatula cyanoptera"
"207","Spatula discors"
"208","Sphyrapicus ruber"
"209","Sphyrapicus thyroideus"
"210","Spinus lawrencei"
"211","Spinus pinus"
"212","Spinus psaltria"
"213","Spinus tristis"
"214","Spizella breweri"
"215","Spizella passerina"
"216","Stelgidopteryx serripennis"
"217","Sterna forsteri"
"218","Sterna hirundo"
"219","Strix occidentalis"
"220","Strix varia"
"221","Sturnella neglecta"
"222","Sturnus vulgaris"
"223","Tachycineta bicolor"
"224","Tachycineta thalassina"
"225","Thryomanes bewickii"
"226","Toxostoma lecontei"
"227","Toxostoma redivivum"
"228","Tringa flavipes"
"229","Tringa melanoleuca"
"230","Tringa semipalmata"
"231","Troglodytes aedon"
"232","Troglodytes pacificus"
"233","Turdus migratorius"
"234","Tyrannus verticalis"
"235","Tyrannus vociferans"
"236","Tyto alba"
"237","Vireo cassinii"
"238","Vireo gilvus"
"239","Vireo huttoni"
"240","Xanthocephalus xanthocephalus"
"241","Zenaida macroura"
"242","Zonotrichia albicollis"
"243","Zonotrichia atricapilla"
"244","Zonotrichia leucophrys"
